1644,1669684237490,0,0,0,0
1616,1669684241178,0,0,0,0
1617,1669684244798,0,0,0,0
1715,1669684248420,0,0,0,0
1622,1669684252138,0,0,0,0
1617,1669684255763,0,0,0,0
1717,1669684259387,0,0,0,0
1616,1669684263106,0,0,0,0
1616,1669684266727,0,0,0,0
1619,1669684270348,0,0,0,0
1618,1669684273970,0,0,0,0
1618,1669684277593,0,0,0,0
1716,1669684281216,0,0,0,0
1618,1669684284935,0,0,0,0
1618,1669684288556,0,0,0,0
1616,1669684292176,0,0,0,0
1618,1669684295795,0,0,0,0
1615,1669684299415,0,0,0,0
1618,1669684303034,0,0,0,0
1617,1669684306655,0,0,0,0
1616,1669684310275,0,0,0,0
1616,1669684313895,0,0,0,0
1612,1669684317514,0,0,0,0
1716,1669684321128,0,0,0,0
1615,1669684324847,0,0,0,0
1618,1669684328464,0,0,0,0
1617,1669684332084,0,0,0,0
1716,1669684335705,0,0,0,0
1617,1669684339423,0,0,0,0
1721,1669684343042,0,0,0,0
1,1669684346775,0,0,0,0
1,1669684348781,0,0,0,0
1,1669684350786,0,0,0,0
1618,1669684352791,0,0,0,0
1616,1669684356411,0,0,0,0
1618,1669684360030,0,0,0,0
1617,1669684363651,0,0,0,0
1617,1669684367270,0,0,0,0
1618,1669684370889,0,0,0,0
1617,1669684374511,0,0,0,0
1616,1669684378130,0,0,0,0
1618,1669684381749,0,0,0,0
1720,1669684385370,0,0,0,0
1718,1669684389092,0,0,0,0
1724,1669684392812,0,0,0,0
1618,1669684396539,0,0,0,0
1618,1669684400163,0,0,0,0
1615,1669684403783,0,0,0,0
1616,1669684407401,0,0,0,0
1615,1669684411019,0,0,0,0
