2240,1663699103286,1663699104395,1663699104339,1663699104340,1663699104495
2213,1663699106569,1663699107675,1663699107664,1663699107665,1663699107775
2213,1663699109787,1663699110893,1663699110885,1663699110886,1663699110993
2213,1663699113003,1663699114109,1663699114098,1663699114099,1663699114209
2213,1663699116219,1663699117325,1663699117321,1663699117321,1663699117425
2213,1663699119435,1663699120541,1663699120530,1663699120530,1663699120641
2212,1663699122652,1663699123758,1663699123757,1663699123758,1663699123858
2213,1663699125867,1663699126973,1663699126962,1663699126963,1663699127073
2213,1663699129083,1663699130189,1663699130176,1663699130177,1663699130289
2213,1663699132298,1663699133404,1663699133391,1663699133392,1663699133504
2213,1663699135513,1663699136619,1663699136607,1663699136608,1663699136719
2213,1663699138729,1663699139835,1663699139824,1663699139824,1663699139935
2213,1663699141944,1663699143050,1663699143039,1663699143039,1663699143150
2212,1663699145160,1663699146266,1663699146254,1663699146255,1663699146366
2214,1663699148375,1663699149481,1663699149469,1663699149470,1663699149581
2213,1663699151591,1663699152697,1663699152685,1663699152686,1663699152797
2214,1663699154806,1663699155912,1663699155901,1663699155901,1663699156012
2213,1663699158022,1663699159128,1663699159108,1663699159109,1663699159228
2214,1663699161237,1663699162343,1663699162332,1663699162332,1663699162443
2214,1663699164453,1663699165559,1663699165547,1663699165548,1663699165659
2213,1663699167669,1663699168775,1663699168763,1663699168764,1663699168875
2213,1663699170884,1663699171990,1663699171987,1663699171988,1663699172090
2213,1663699174099,1663699175205,1663699175193,1663699175194,1663699175305
2214,1663699177314,1663699178420,1663699178408,1663699178409,1663699178520
2213,1663699180530,1663699181636,1663699181624,1663699181625,1663699181736
2213,1663699183744,1663699184850,1663699184839,1663699184839,1663699184950
2212,1663699186959,1663699188064,1663699188053,1663699188053,1663699188164
2213,1663699190173,1663699191279,1663699191265,1663699191265,1663699191379
2212,1663699193387,1663699194492,1663699194495,1663699194496,1663699194592
2214,1663699196601,1663699197707,1663699197707,1663699197707,1663699197807
2214,1663699199817,1663699200923,1663699200909,1663699200910,1663699201023
2213,1663699203034,1663699204140,1663699204129,1663699204129,1663699204240
2213,1663699206249,1663699207355,1663699207344,1663699207344,1663699207455
2213,1663699209464,1663699210570,1663699210562,1663699210563,1663699210670
2213,1663699212678,1663699213784,1663699213772,1663699213773,1663699213884
2213,1663699215894,1663699217000,1663699216988,1663699216989,1663699217100
2213,1663699219111,1663699220217,1663699220205,1663699220206,1663699220317
