2339,1663688159410,1663688160618,1663688160455,1663688160455,1663688160717
2212,1663688162794,1663688163899,1663688163887,1663688163887,1663688163998
2211,1663688166009,1663688167114,1663688167113,1663688167113,1663688167213
2211,1663688169224,1663688170329,1663688170319,1663688170319,1663688170428
2211,1663688172438,1663688173543,1663688173531,1663688173531,1663688173642
2211,1663688175657,1663688176762,1663688176746,1663688176746,1663688176861
2211,1663688178875,1663688179980,1663688179960,1663688179960,1663688180079
2212,1663688182089,1663688183195,1663688183188,1663688183188,1663688183294
2212,1663688185304,1663688186409,1663688186395,1663688186395,1663688186508
2212,1663688188519,1663688189625,1663688189616,1663688189616,1663688189724
2211,1663688191734,1663688192839,1663688192826,1663688192826,1663688192938
2212,1663688194948,1663688196054,1663688196043,1663688196043,1663688196153
2212,1663688198163,1663688199268,1663688199255,1663688199255,1663688199367
2212,1663688201377,1663688202482,1663688202469,1663688202469,1663688202581
2211,1663688204592,1663688205697,1663688205685,1663688205685,1663688205796
2212,1663688207806,1663688208912,1663688208895,1663688208895,1663688209011
2212,1663688211021,1663688212126,1663688212123,1663688212123,1663688212225
2213,1663688214235,1663688215341,1663688215328,1663688215328,1663688215440
2211,1663688217450,1663688218555,1663688218543,1663688218543,1663688218654
2213,1663688220663,1663688221769,1663688221749,1663688221749,1663688221868
2212,1663688223878,1663688224983,1663688224973,1663688224973,1663688225082
2212,1663688227092,1663688228198,1663688228183,1663688228183,1663688228297
2211,1663688230306,1663688231411,1663688231398,1663688231398,1663688231510
2213,1663688233519,1663688234625,1663688234612,1663688234612,1663688234724
2211,1663688236734,1663688237839,1663688237827,1663688237827,1663688237938
2212,1663688239947,1663688241053,1663688241042,1663688241042,1663688241152
2211,1663688243161,1663688244266,1663688244254,1663688244254,1663688244365
2213,1663688246373,1663688247479,1663688247466,1663688247466,1663688247578
2211,1663688249588,1663688250693,1663688250681,1663688250681,1663688250792
2213,1663688252802,1663688253908,1663688253895,1663688253895,1663688254007
2214,1663688256017,1663688257125,1663688257111,1663688257111,1663688257224
2212,1663688259233,1663688260338,1663688260325,1663688260325,1663688260437
2212,1663688262447,1663688263552,1663688263543,1663688263543,1663688263651
2212,1663688265660,1663688266765,1663688266754,1663688266754,1663688266864
2211,1663688268874,1663688269979,1663688269976,1663688269977,1663688270078
2212,1663688272087,1663688273192,1663688273178,1663688273178,1663688273291
2211,1663688275312,1663688276417,1663688276404,1663688276404,1663688276516
2212,1663688278525,1663688279630,1663688279616,1663688279616,1663688279729
2212,1663688281738,1663688282843,1663688282836,1663688282837,1663688282942
2211,1663688284952,1663688286057,1663688286045,1663688286045,1663688286156
2213,1663688288165,1663688289271,1663688289256,1663688289256,1663688289370
2212,1663688291380,1663688292485,1663688292473,1663688292473,1663688292584
2212,1663688294594,1663688295700,1663688295688,1663688295688,1663688295799
2212,1663688297808,1663688298913,1663688298907,1663688298907,1663688299012
2212,1663688301022,1663688302128,1663688302116,1663688302116,1663688302227
2213,1663688304236,1663688305341,1663688305329,1663688305329,1663688305440
2211,1663688307452,1663688308557,1663688308547,1663688308547,1663688308656
2211,1663688310665,1663688311770,1663688311754,1663688311754,1663688311869
2213,1663688313878,1663688314984,1663688314978,1663688314978,1663688315083
2211,1663688317092,1663688318197,1663688318186,1663688318186,1663688318296
2212,1663688320305,1663688321411,1663688321398,1663688321398,1663688321510
2211,1663688323519,1663688324624,1663688324601,1663688324601,1663688324723
2212,1663688326734,1663688327840,1663688327832,1663688327832,1663688327939
2212,1663688329951,1663688331056,1663688331051,1663688331051,1663688331155
2213,1663688333164,1663688334270,1663688334257,1663688334257,1663688334369
2211,1663688336379,1663688337484,1663688337472,1663688337472,1663688337583
2213,1663688339592,1663688340698,1663688340690,1663688340690,1663688340797
2211,1663688342807,1663688343912,1663688343902,1663688343902,1663688344011
2213,1663688346021,1663688347127,1663688347104,1663688347104,1663688347226
2212,1663688349235,1663688350340,1663688350330,1663688350330,1663688350439
2213,1663688352448,1663688353554,1663688353543,1663688353543,1663688353653
2211,1663688355663,1663688356768,1663688356765,1663688356765,1663688356867
2212,1663688358875,1663688359980,1663688359969,1663688359969,1663688360079
2211,1663688362091,1663688363196,1663688363185,1663688363185,1663688363295
2212,1663688365303,1663688366408,1663688366396,1663688366396,1663688366507
2211,1663688368517,1663688369622,1663688369610,1663688369610,1663688369721
2212,1663688371730,1663688372835,1663688372824,1663688372824,1663688372934
2211,1663688374943,1663688376048,1663688376044,1663688376044,1663688376147
2212,1663688378155,1663688379260,1663688379253,1663688379253,1663688379359
2212,1663688381370,1663688382475,1663688382463,1663688382463,1663688382574
2211,1663688384584,1663688385689,1663688385679,1663688385679,1663688385788
2211,1663688387797,1663688388902,1663688388886,1663688388886,1663688389001
2212,1663688391009,1663688392114,1663688392101,1663688392101,1663688392213
2211,1663688394223,1663688395328,1663688395315,1663688395315,1663688395427
2212,1663688397440,1663688398545,1663688398526,1663688398526,1663688398644
2211,1663688400653,1663688401758,1663688401745,1663688401746,1663688401857
2211,1663688403866,1663688404971,1663688404959,1663688404959,1663688405070
