3046,1669681599361,0,0,0,0
3116,1669681604463,0,0,0,0
3019,1669681609583,0,0,0,0
3120,1669681614606,0,0,0,0
3018,1669681619730,0,0,0,0
3017,1669681624756,0,0,0,0
3021,1669681629777,0,0,0,0
3020,1669681634801,0,0,0,0
3019,1669681639824,0,0,0,0
3019,1669681644849,0,0,0,0
3029,1669681649870,0,0,0,0
3122,1669681654902,0,0,0,0
3120,1669681660026,0,0,0,0
3120,1669681665148,0,0,0,0
3018,1669681670270,0,0,0,0
3020,1669681675290,0,0,0,0
3019,1669681680313,0,0,0,0
3121,1669681685336,0,0,0,0
3019,1669681690458,0,0,0,0
3017,1669681695479,0,0,0,0
3017,1669681700498,0,0,0,0
3120,1669681705517,0,0,0,0
3120,1669681710639,0,0,0,0
3121,1669681715761,0,0,0,0
3017,1669681720884,0,0,0,0
3018,1669681725903,0,0,0,0
3020,1669681730923,0,0,0,0
3120,1669681735945,0,0,0,0
3017,1669681741067,0,0,0,0
3017,1669681746086,0,0,0,0
3017,1669681751105,0,0,0,0
3017,1669681756125,0,0,0,0
3120,1669681761144,0,0,0,0
3018,1669681766266,0,0,0,0
3023,1669681771286,0,0,0,0
3022,1669681776312,0,0,0,0
3018,1669681781339,0,0,0,0
3013,1669681786359,0,0,0,0
3018,1669681791374,0,0,0,0
3018,1669681796394,0,0,0,0
3020,1669681801414,0,0,0,0
3019,1669681806437,0,0,0,0
3017,1669681811458,0,0,0,0
3020,1669681816478,0,0,0,0
3018,1669681821499,0,0,0,0
3017,1669681826519,0,0,0,0
3017,1669681831541,0,0,0,0
3121,1669681836560,0,0,0,0
3021,1669681841683,0,0,0,0
3120,1669681846705,0,0,0,0
